saleprice,lot_frontage,lot_shape,overall_qual,year_remod/add,mas_vnr_area,bsmt_qual,electrical,wood_deck_sf,open_porch_sf,bsmt_exposure,bsmtfin_type_1,heating_qc,kitchen_qual,totrms_abvgrd,fireplace_qu,garage_yr_blt,garage_finish,garage_area,garage_qual,paved_drive,house_age,house_area,location,total_bath,ms_subclass_30,ms_subclass_60,ms_zoning_RM,mas_vnr_type_None,foundation_PConc,foundation_CBlock,central_air_Y,garage_type_Attchd,garage_type_Detchd,sale_type_New
11.782952602183288,74.0,3,5,1983,0.0,4,5,164,0,4,4,3,3,5,0,1983,1,484.0,3,3,3989,1766.0,3,2.0,0,0,0,1,0,1,1,1,0,0
12.054813614188037,62.0,3,6,2006,0.0,4,5,100,30,1,1,5,4,7,4,2006,2,440.0,3,3,4013,2233.0,3,2.5,0,1,0,1,1,0,1,1,0,1
12.088976873653928,53.0,3,5,1997,0.0,4,5,0,39,1,6,4,4,7,0,1996,1,404.0,3,3,4004,2732.0,3,3.0,0,0,0,1,1,0,1,1,0,0
11.86005499606543,53.0,4,6,1950,0.0,3,5,184,0,1,1,3,3,7,4,1992,1,228.0,3,3,3928,2021.0,4,1.0,0,0,0,1,0,0,0,0,1,0
12.160028707028768,60.0,4,6,1999,0.0,4,5,0,84,1,6,4,3,7,3,1998,3,440.0,3,3,4007,2588.0,3,3.5,0,1,0,1,1,0,1,1,0,0
11.970350312009105,63.0,4,6,2004,0.0,4,5,0,50,1,5,5,4,5,0,2006,1,576.0,3,3,4010,2316.0,2,2.5,0,0,0,1,1,0,1,0,1,1
12.424806488355683,67.0,3,8,2007,274.0,4,5,192,80,4,1,5,4,6,4,2007,2,870.0,3,3,4013,3284.0,4,2.0,0,0,0,0,1,0,1,1,0,1
12.072541252905651,60.0,4,5,1950,252.0,4,5,0,0,1,5,5,4,7,3,1939,1,240.0,3,3,3944,2499.0,2,2.5,0,0,0,0,0,0,1,0,1,0
12.132964173709537,80.0,4,6,2000,0.0,3,5,200,25,3,5,5,4,7,3,1965,2,299.0,3,3,3971,2752.0,3,3.0,0,0,0,1,1,0,1,1,0,0
12.0015054797889,60.0,4,7,1970,0.0,4,5,0,341,3,3,2,3,6,3,1914,1,320.0,3,1,3920,2648.0,1,1.5,0,0,1,1,0,0,0,0,1,0
11.652687407345388,50.0,4,5,1951,0.0,3,5,0,0,3,1,3,3,8,0,1951,0,0.0,0,3,3957,2056.0,1,2.0,0,0,0,1,0,1,0,0,0,0
11.967180737247824,80.0,4,6,1978,39.0,3,5,168,0,4,5,3,3,6,2,1978,1,484.0,3,3,3986,2104.0,2,2.0,0,0,0,0,0,1,1,1,0,0
12.409013489526863,63.0,2,7,1999,210.0,4,5,298,0,1,5,5,4,8,3,1999,3,658.0,3,3,4008,3489.0,3,3.5,0,1,0,0,1,0,1,0,0,0
12.100712129872347,41.0,3,8,1993,0.0,4,5,96,0,1,6,4,4,5,3,1993,2,462.0,3,3,4001,2674.0,5,3.0,0,0,0,1,1,0,1,1,0,0
11.910358401381128,73.0,2,7,2004,0.0,4,5,0,60,1,6,5,4,4,0,2004,1,480.0,3,3,4011,1653.0,4,2.5,0,0,0,1,1,0,1,0,1,0
12.375815420117268,75.0,4,8,2002,0.0,4,5,0,211,1,6,5,4,7,4,2002,2,577.0,3,3,4010,3159.0,4,3.5,0,1,0,1,1,0,1,1,0,0
11.002099841204238,60.0,4,2,1950,0.0,3,3,0,0,1,3,3,2,3,0,1930,1,246.0,3,1,3929,728.0,2,1.0,1,0,0,1,0,1,0,0,1,0
12.013700752882718,64.0,4,5,1976,222.0,4,5,224,0,5,5,5,3,6,0,1976,2,504.0,2,3,3984,1489.0,1,1.5,0,0,0,0,0,1,1,0,0,0
12.388394202324127,41.0,2,7,2003,0.0,4,5,0,57,1,1,5,4,9,4,2003,2,596.0,3,3,4011,3456.0,4,2.5,0,1,0,1,1,0,1,0,0,0
11.982929094215963,63.0,3,7,1993,52.0,4,5,0,21,1,1,4,4,6,0,1992,2,420.0,3,3,3999,2355.0,3,2.0,0,0,0,0,1,0,1,1,0,0
11.759785542901756,58.0,4,6,1950,0.0,3,3,0,0,4,4,3,3,6,0,1945,1,440.0,3,3,3951,2120.0,2,2.0,0,0,0,1,0,1,0,1,0,0
11.314474526246393,65.0,4,4,1955,0.0,0,2,0,0,0,0,3,2,6,0,1955,0,0.0,0,1,3963,1152.0,1,2.0,0,0,0,1,1,0,0,0,0,0
12.4529327234617,80.0,3,6,2008,210.0,3,5,0,110,1,5,4,4,5,4,1966,1,542.0,3,3,3975,3129.0,3,3.0,0,0,0,0,0,1,1,1,0,0
11.870599909242044,50.0,4,7,1988,0.0,3,5,0,0,1,5,5,3,7,0,1930,1,324.0,3,3,3929,2132.0,1,1.5,0,0,1,1,1,0,1,0,1,0
12.353254815881488,67.0,3,7,2007,0.0,4,5,100,39,1,1,5,4,7,0,2007,3,433.0,3,3,4013,3378.0,4,2.0,0,0,0,1,1,0,1,1,0,1
11.951180395901384,195.0,3,5,1990,0.0,4,5,144,0,5,5,3,3,7,0,1969,1,828.0,3,1,3976,2524.0,3,2.5,0,0,0,1,0,1,1,0,0,0
11.763684183317412,59.0,4,5,1983,0.0,3,5,315,0,1,6,5,3,4,0,1983,1,264.0,3,3,3991,1632.0,3,1.5,0,0,0,1,0,1,1,1,0,0
12.031719258385396,60.0,4,7,1950,174.0,3,5,0,0,1,1,5,3,7,4,1921,1,312.0,3,3,3929,2652.0,2,2.0,1,0,0,0,0,0,1,1,0,0
12.122691036591124,72.0,3,7,2004,138.0,3,5,0,32,1,5,4,4,7,0,1972,3,484.0,3,3,3979,2204.0,3,2.5,0,1,0,0,0,1,1,1,0,0
11.728036844587177,70.0,4,5,1962,0.0,3,5,96,80,4,5,3,3,6,0,1962,0,0.0,0,3,3968,2050.0,3,2.0,0,0,0,1,0,1,1,0,0,0
12.128111104060462,80.0,3,6,1970,571.0,3,5,371,0,1,1,3,3,6,3,1970,2,615.0,3,3,3979,2884.0,3,2.0,0,0,0,0,0,1,1,1,0,0
12.34800614141884,106.0,3,8,2000,40.0,4,5,188,124,1,1,5,4,7,3,2000,2,504.0,3,3,4006,3342.0,3,2.5,0,1,0,0,1,0,1,1,0,0
12.33270529646354,90.0,3,7,1998,227.0,4,5,128,84,3,5,5,4,8,3,1998,2,555.0,3,3,4004,2993.0,4,3.0,0,1,0,0,1,0,1,1,0,0
12.063932878369052,64.0,4,6,2005,0.0,4,5,100,35,1,6,5,4,7,0,2005,3,540.0,3,3,4014,2214.0,4,3.5,0,1,0,1,1,0,1,1,0,0
11.84939770159144,70.0,4,5,1968,0.0,4,5,143,0,5,6,4,3,6,0,1968,2,326.0,3,3,3974,1731.0,3,2.0,0,0,0,1,0,1,1,1,0,0
12.417143615610112,87.0,4,8,2007,0.0,5,5,0,20,1,6,5,4,6,4,2006,3,480.0,3,3,4014,2920.0,4,2.0,0,0,0,1,1,0,1,1,0,0
11.917723684090689,70.0,3,6,1978,23.0,4,5,0,0,5,6,3,3,5,2,1978,3,504.0,3,3,3987,1490.0,2,1.5,0,0,0,0,0,1,1,0,0,0
11.970350312009105,70.0,3,5,1978,180.0,4,5,211,0,3,5,5,3,5,0,1978,1,528.0,3,3,3986,2038.0,4,2.0,0,0,0,0,0,1,1,1,0,0
11.898935885244258,73.0,3,7,2003,0.0,4,5,0,50,1,6,5,4,4,0,2003,2,496.0,3,3,4013,1610.0,4,2.5,0,0,0,1,1,0,1,1,0,0
11.691071650353702,50.0,4,6,1950,0.0,3,5,0,0,1,1,3,3,7,4,1937,1,198.0,3,1,3943,2156.0,1,2.0,0,0,1,1,0,0,1,0,1,0
12.230765258120543,60.0,4,5,1950,0.0,3,5,0,21,1,5,5,3,6,3,1961,1,440.0,3,3,3949,2407.0,4,2.5,0,0,0,1,0,1,1,0,1,0
11.904967552746252,60.0,4,5,1999,0.0,4,5,0,112,4,1,5,4,6,0,1895,0,0.0,0,1,3902,2270.0,1,1.5,0,0,0,1,0,1,1,0,0,0
12.373703486914124,39.0,3,8,1996,0.0,4,5,237,152,1,6,5,4,5,3,1995,2,608.0,3,3,4005,3211.0,5,3.0,0,0,0,1,1,0,1,1,0,0
11.827736204810265,60.0,4,5,1950,0.0,2,5,0,0,1,2,3,2,6,0,1938,1,240.0,2,3,3944,2609.0,2,3.0,0,0,0,1,0,0,1,0,1,0
11.711776323715394,68.0,4,5,1955,0.0,3,5,0,70,1,3,4,3,5,0,1955,2,330.0,3,3,3964,1920.0,3,2.0,0,0,0,1,0,1,1,1,0,0
12.080991165908294,73.0,3,7,2007,0.0,4,5,0,22,4,1,5,4,6,0,2007,3,436.0,3,3,4014,2604.0,3,2.0,0,0,0,1,1,0,1,1,0,1
11.59910316121128,50.0,2,5,1950,0.0,3,4,168,0,1,1,3,3,4,0,1925,1,210.0,2,1,3931,1632.0,2,1.0,1,0,0,1,0,0,1,0,1,0
12.706847933442663,69.196044921875,3,7,1998,239.0,4,5,0,0,1,6,5,4,5,3,1998,3,286.0,3,3,4005,3004.0,5,2.5,0,0,1,0,1,0,1,1,0,0
11.870599909242044,56.0,4,6,2008,0.0,3,5,0,175,1,6,4,3,7,0,2008,1,308.0,3,3,4016,1325.0,1,2.0,0,0,1,1,1,0,0,0,1,0
12.92391243868049,89.0,3,9,1998,422.0,5,5,108,87,5,6,5,4,9,3,1998,3,806.0,3,3,4005,4486.0,5,3.5,0,1,0,0,1,0,1,1,0,0
12.211060187041213,70.0,3,6,1994,105.0,4,5,300,87,1,6,5,4,7,0,1994,2,471.0,3,3,4001,2649.0,2,3.0,0,1,0,0,1,0,1,1,0,0
11.289781913656018,60.0,4,4,1950,0.0,2,4,120,0,1,1,3,3,7,3,1935,1,648.0,2,3,3916,2837.0,1,1.5,0,0,0,1,0,0,1,0,1,0
12.46651198158808,61.0,3,6,2002,0.0,3,5,224,0,1,5,5,4,9,3,1945,1,180.0,3,3,3952,3348.0,4,3.5,0,0,0,1,0,1,1,0,1,0
12.542187675503545,79.0,3,7,2004,94.0,4,5,143,32,5,6,5,4,10,4,2003,3,452.0,3,3,4010,3608.0,4,4.5,0,1,0,0,1,0,1,0,0,0
11.944707881395766,75.0,4,5,1994,0.0,3,5,218,0,1,2,5,4,6,0,1959,2,305.0,3,3,3969,2492.0,3,2.5,0,0,0,1,0,1,1,1,0,0
12.531772785169476,82.5,2,6,2006,472.0,4,5,0,98,5,3,4,4,7,3,1958,3,389.0,3,3,3965,3588.0,5,2.5,0,0,0,0,0,1,1,1,0,0
11.759785542901756,62.0,4,5,1950,0.0,3,4,264,0,1,2,5,3,6,3,1942,1,215.0,3,3,3948,1949.0,1,1.0,0,0,0,1,0,0,0,0,0,0
12.454103912352162,110.0,4,8,2007,640.0,4,5,0,56,1,1,5,4,7,4,2007,2,890.0,3,3,4016,3166.0,5,2.0,0,0,0,0,1,0,1,1,0,0
12.144197241812089,110.0,3,4,2003,0.0,3,5,0,40,1,6,5,4,7,3,1930,1,231.0,2,3,3937,2685.0,4,2.0,0,0,0,1,0,0,1,0,1,0
12.652359748158592,85.0,4,8,2002,630.0,5,5,270,78,5,6,5,4,7,4,2002,3,765.0,3,3,4008,3600.0,4,3.0,0,0,0,0,1,0,1,1,0,0
11.925035115797062,30.0,4,7,2005,0.0,4,5,0,172,1,1,5,4,4,0,2004,2,480.0,3,3,4014,1800.0,4,2.5,0,0,0,1,1,0,1,0,1,0
11.715866308966918,24.0,4,5,1971,376.0,3,5,240,36,1,5,5,3,6,0,1971,1,440.0,3,3,3978,2130.0,1,2.5,0,0,1,0,0,1,1,0,1,0
12.144197241812089,68.0,4,6,2003,0.0,4,5,143,66,3,6,5,4,7,0,2003,2,542.0,3,3,4011,2531.0,2,3.5,0,1,0,1,1,0,1,1,0,0
12.253433216890013,91.0,3,7,2006,0.0,4,5,144,54,5,1,5,4,8,0,2005,2,638.0,3,3,4011,2754.0,4,2.5,0,1,0,1,1,0,1,1,0,1
12.998904514672732,85.0,3,8,2006,945.0,5,5,390,80,5,6,5,4,7,4,2006,2,724.0,3,3,4013,4454.0,5,2.5,0,0,0,0,1,0,1,1,0,0
12.0015054797889,50.0,3,6,1994,120.0,4,5,144,96,1,6,5,4,7,0,1993,2,474.0,3,3,4001,2566.0,2,3.0,0,1,0,0,1,0,1,1,0,0
12.141534124392605,82.5,3,6,2007,157.0,3,5,133,168,5,2,4,4,9,0,1966,3,444.0,3,3,3973,2919.0,5,2.5,0,1,0,0,0,1,1,1,0,0
12.301382825334498,90.0,4,8,2000,260.0,4,5,135,34,5,6,5,4,5,3,1999,3,521.0,3,3,4008,2975.0,4,3.0,0,0,0,0,1,0,1,1,0,0
11.751942365440728,70.0,4,5,1993,0.0,3,5,88,64,1,5,3,4,5,0,1967,2,308.0,3,3,3974,2056.0,3,2.0,0,0,0,1,0,1,1,1,0,0
11.585246126549857,60.0,4,5,2007,0.0,0,5,0,0,0,0,5,3,5,1,1967,1,392.0,3,3,3965,827.0,3,1.0,0,0,0,1,0,0,1,0,1,0
11.759785542901756,35.0,4,6,2001,0.0,3,5,0,291,1,1,5,3,9,4,1914,0,0.0,0,3,3922,2226.0,1,2.0,0,0,1,1,0,1,1,0,0,0
11.198214720130528,30.0,1,5,2004,0.0,2,2,0,0,1,1,4,3,4,0,1965,1,504.0,3,1,3933,1444.0,1,1.0,1,0,1,1,0,0,0,0,1,0
12.832011076396668,72.0,3,9,2004,562.0,5,5,206,49,5,6,5,5,6,4,2003,3,874.0,3,3,4009,3584.0,5,3.0,0,0,0,0,1,0,1,1,0,0
12.950981760648707,130.0,4,8,2002,1110.0,5,5,0,60,3,6,5,4,10,3,2001,3,746.0,3,3,4009,4128.0,5,3.5,0,1,0,0,1,0,1,1,0,0
12.089538829274222,63.0,3,6,1993,0.0,4,5,342,40,1,1,4,3,7,3,1993,2,389.0,3,3,4001,2401.0,3,2.5,0,1,0,1,1,0,1,0,0,0
11.831379196088765,90.0,4,4,1972,0.0,4,5,0,0,4,4,3,3,6,0,1974,2,588.0,3,3,3980,2319.0,1,3.0,0,0,0,1,0,1,1,0,1,0
12.616525295149378,91.0,3,8,1994,554.0,4,5,262,36,5,6,5,4,7,3,1994,3,691.0,3,3,4002,3973.0,5,3.0,0,0,0,0,1,0,1,1,0,0
11.56171562913966,43.0,4,6,1950,0.0,3,3,329,96,1,1,4,3,6,4,1926,1,180.0,2,3,3944,1825.0,2,1.5,0,0,0,1,0,0,1,0,1,0
11.967180737247824,78.0,4,6,2004,203.0,3,5,94,0,4,5,3,4,4,2,1968,2,504.0,3,3,3974,1952.0,3,2.0,0,0,0,0,0,1,1,1,0,0
11.669929213779891,40.0,4,5,1950,0.0,3,4,0,0,1,1,3,3,6,0,1920,1,216.0,3,1,3908,2183.0,1,1.0,0,0,1,1,0,1,0,0,1,0
11.56171562913966,70.0,4,5,1962,0.0,3,5,0,0,1,4,4,3,5,0,1962,1,336.0,3,3,3968,1728.0,3,1.5,0,0,0,1,0,1,1,1,0,0
11.652687407345388,51.0,4,6,1950,0.0,3,4,0,0,1,1,5,3,6,0,1936,1,240.0,3,3,3944,2703.0,2,1.0,0,0,0,1,0,0,1,0,1,0
12.793859310432293,95.0,4,9,2008,302.0,5,5,319,90,1,1,5,5,7,4,2008,2,834.0,3,3,4017,3472.0,5,2.0,0,0,0,0,1,0,1,1,0,0
11.685684782260491,64.0,4,5,1979,0.0,0,5,0,0,0,0,3,3,8,0,1979,1,400.0,3,3,3988,1535.0,2,2.0,0,0,0,1,0,0,1,1,0,0
12.061046873479915,80.0,4,6,2000,252.0,3,5,0,40,1,6,4,4,7,0,1966,1,484.0,3,3,3974,2432.0,3,2.0,0,1,0,0,0,1,1,1,0,0
11.2708539037705,60.0,4,3,1998,0.0,3,4,0,30,1,1,3,3,4,0,1959,1,320.0,3,3,3899,1355.0,1,1.5,1,0,0,1,0,0,1,0,1,0
12.11996994647676,62.0,3,7,2004,0.0,4,5,100,48,1,1,5,4,7,4,2004,3,440.0,3,3,4011,2560.0,3,2.5,0,1,0,1,1,0,1,1,0,0
11.440354772135391,60.0,4,4,1953,0.0,2,5,0,32,1,1,3,3,4,0,1974,1,576.0,3,3,3962,1872.0,1,1.0,0,0,1,1,0,1,0,0,1,0
12.330500223905226,43.0,4,8,2003,72.0,4,5,143,20,5,6,5,4,7,3,2003,3,630.0,3,3,4010,2995.0,4,3.0,0,0,0,0,1,0,1,1,0,0
12.089538829274222,59.0,3,6,1994,0.0,4,5,0,40,1,1,4,3,7,3,1993,2,380.0,3,3,4002,2370.0,3,2.5,0,1,0,1,1,0,1,1,0,0
12.328290278254425,72.0,3,7,2003,167.0,4,5,144,29,4,6,5,4,7,0,2003,2,558.0,3,3,4010,2932.0,4,3.0,0,0,0,0,1,0,1,1,0,0
12.061046873479915,70.0,3,5,1969,178.0,3,5,0,173,5,4,5,3,7,3,1969,2,898.0,3,3,3978,2416.0,3,1.5,0,1,0,0,0,1,1,1,0,0
11.041048081342682,60.0,3,5,1965,0.0,3,5,0,0,1,3,4,3,5,1,1965,1,360.0,3,3,3974,1728.0,2,1.0,0,0,0,1,0,1,1,0,1,0
13.008659261632127,67.0,3,9,2008,268.0,5,5,126,66,4,6,5,5,11,4,2008,3,858.0,3,3,4016,4165.0,5,3.5,0,1,0,0,1,0,1,1,0,1
11.982929094215963,43.0,4,7,1997,0.0,3,5,530,0,1,5,5,4,6,4,1926,1,312.0,3,3,3932,2103.0,2,2.0,0,0,0,1,0,0,1,0,1,0
12.301337369755954,43.0,4,7,2004,24.0,4,5,143,20,1,6,5,4,7,3,2004,2,668.0,3,3,4012,2969.0,4,3.0,0,0,1,0,1,0,1,1,0,0
12.160028707028768,93.0,3,7,2000,125.0,4,5,120,25,1,1,5,4,6,0,1999,2,577.0,3,3,4007,2947.0,4,2.0,0,0,0,0,1,0,1,1,0,0
11.824079893607152,55.0,4,5,1994,0.0,3,4,0,65,1,2,3,3,6,4,1969,1,308.0,2,3,3932,1816.0,2,2.0,0,0,0,1,1,0,0,0,1,0
11.289781913656018,63.0,3,4,1994,0.0,0,5,0,0,0,0,3,4,5,0,1958,1,308.0,3,1,3965,943.0,1,1.0,1,0,0,1,0,0,0,0,1,0
12.341477282536376,80.0,3,7,1988,178.0,4,5,0,0,1,6,4,4,9,0,1988,1,786.0,3,3,3994,3387.0,3,2.5,0,0,0,0,1,0,1,1,0,0
12.371587084007746,80.0,4,7,1994,246.0,4,5,156,90,1,6,5,4,8,3,1993,3,574.0,3,3,4003,2999.0,2,3.5,0,1,0,0,1,0,1,1,0,0
12.8790171187726,85.0,3,10,2007,242.0,5,5,160,36,5,1,5,5,8,4,2006,3,932.0,3,3,4013,3648.0,4,2.0,0,0,0,0,1,0,1,1,0,1
11.911701584927595,57.0,4,6,1950,0.0,3,5,0,0,1,4,2,3,8,0,1927,1,316.0,3,3,3936,2650.0,1,3.0,0,0,1,1,0,1,1,1,0,0
12.751299696013495,36.0,3,10,1999,0.0,4,5,0,90,3,4,5,5,7,3,1998,3,846.0,3,3,4006,3363.0,4,3.5,0,0,0,1,1,0,1,1,0,0
12.037653993905211,62.0,4,5,2005,0.0,2,4,0,72,1,1,5,3,8,0,1900,1,624.0,3,3,3906,2730.0,1,2.0,0,0,1,1,1,0,1,0,1,0
11.607326140391711,84.0,4,4,1950,0.0,3,5,0,0,1,1,3,3,4,0,1946,1,336.0,3,1,3953,1726.0,1,1.0,0,0,0,1,0,1,0,1,0,0
12.144197241812089,74.0,4,7,1994,94.0,4,5,190,48,4,2,5,3,9,3,1993,3,650.0,3,3,3999,2996.0,3,2.5,0,1,0,0,1,0,1,1,0,0
11.794337924408412,50.0,4,6,1950,0.0,3,3,45,0,1,1,5,3,6,4,1939,1,280.0,3,3,3948,2192.0,2,1.0,0,0,1,1,0,1,1,0,1,0
11.870599909242044,65.0,4,5,1994,0.0,3,5,66,0,1,5,5,3,5,0,1995,2,440.0,3,3,4003,1980.0,4,2.0,0,0,0,1,1,0,1,1,0,0
11.736069016284436,58.0,4,5,1951,0.0,2,5,0,0,1,5,5,3,7,0,1951,1,256.0,3,3,3958,2684.0,1,2.0,0,0,0,1,0,1,1,0,1,0
12.936033799212836,120.0,3,9,2005,568.0,5,5,354,56,5,6,5,5,7,4,2005,3,1085.0,3,3,4011,3736.0,5,3.0,0,0,0,0,1,0,1,1,0,0
11.740061037553977,60.0,4,4,1950,0.0,2,5,0,0,1,1,4,3,6,0,1966,1,528.0,3,3,3920,1985.0,1,1.0,0,0,1,1,0,1,1,0,1,0
11.842229212112828,80.0,4,6,1988,183.0,3,5,289,0,1,3,4,3,6,4,1958,2,338.0,3,3,3967,2872.0,3,3.0,0,0,0,0,0,1,1,1,0,0
13.021326833226556,97.0,3,10,2008,420.0,5,5,382,274,5,6,5,5,10,4,2008,2,842.0,3,3,4017,4018.0,5,3.5,0,1,0,0,1,0,1,0,0,0
11.694413341015606,65.0,4,5,1959,74.0,3,5,0,0,1,1,3,3,10,0,1959,0,0.0,0,3,3968,3356.0,1,2.0,0,0,0,0,0,1,1,0,0,0
12.301382825334498,79.0,3,8,2002,136.0,5,5,192,25,1,6,5,4,6,0,2001,3,471.0,3,3,4010,2563.0,4,3.0,0,0,0,0,1,0,1,1,0,0
12.027543886974914,85.0,4,6,1971,302.0,3,5,0,44,1,4,3,3,7,4,1971,1,525.0,3,3,3978,3174.0,3,2.0,0,0,0,0,0,1,1,1,0,0
11.711776323715394,45.0,4,5,1950,0.0,3,5,84,0,1,3,5,3,6,4,1940,1,256.0,3,3,3950,2018.0,1,1.0,0,0,0,1,0,1,1,0,1,0
11.736069016284436,70.0,4,5,1963,336.0,3,5,0,0,1,3,3,3,10,0,1963,1,504.0,3,3,3969,3456.0,2,3.0,0,0,1,0,0,1,1,0,1,0
11.630708500626612,50.0,4,5,1957,0.0,3,4,0,0,1,3,4,3,5,0,1957,3,288.0,3,3,3965,1856.0,1,1.0,0,0,1,1,0,1,1,1,0,0
12.160028707028768,78.0,4,7,2006,0.0,4,5,164,111,5,1,5,4,7,0,2005,2,578.0,3,3,4012,2674.0,4,2.5,0,1,0,1,1,0,1,1,0,0
11.820410164718188,75.0,4,6,1958,135.0,3,5,0,0,1,4,4,3,5,0,1958,1,288.0,3,3,3966,2160.0,3,1.0,0,0,0,0,0,1,1,1,0,0
12.195517131590655,80.0,4,7,1998,0.0,4,5,198,36,4,1,5,4,6,0,1998,2,546.0,3,3,4007,2645.0,4,2.5,0,1,0,1,1,0,1,1,0,0
11.669929213779891,59.0,4,6,2003,0.0,3,5,394,0,1,1,4,4,5,0,1950,1,255.0,2,3,3916,2120.0,1,1.0,0,0,1,1,0,1,1,1,0,0
12.175613438045463,64.0,4,7,2006,84.0,4,5,105,54,4,6,5,4,6,0,2006,2,632.0,3,3,4012,2419.0,4,3.0,0,0,0,0,1,0,1,1,0,1
12.560244459250788,73.0,3,9,2001,179.0,5,5,277,45,4,6,5,4,5,3,2001,2,545.0,3,3,4009,2620.0,4,2.5,0,0,0,0,1,0,1,1,0,0
11.755871643580615,62.0,4,5,1999,0.0,3,5,140,0,1,5,4,3,6,0,1940,0,0.0,0,3,3948,1999.0,1,3.0,0,0,0,1,0,0,1,0,0,0
12.498742259492994,88.5,3,7,2000,0.0,4,5,0,40,1,6,5,4,9,3,1992,2,590.0,3,3,3998,3390.0,5,3.5,0,1,0,1,1,0,1,1,0,0
11.827736204810265,57.0,4,4,1950,0.0,3,5,0,0,1,1,5,3,7,0,1935,1,342.0,3,1,3907,2873.0,1,2.5,0,0,1,1,1,0,1,0,1,0
12.2783933071098,80.0,3,7,1967,0.0,3,5,0,62,1,5,5,4,8,4,1967,1,578.0,3,3,3975,3240.0,3,2.0,0,0,0,1,0,1,1,1,0,0
11.771436160121729,75.0,4,5,1955,0.0,3,5,0,0,1,3,3,3,5,0,1955,2,336.0,3,3,3962,2432.0,3,2.0,0,0,0,1,0,1,1,1,0,0
11.652687407345388,51.0,4,5,1950,0.0,4,4,200,114,1,1,4,3,7,0,1936,1,240.0,2,3,3942,2240.0,2,1.0,0,0,1,1,0,0,1,0,1,0
11.643953727376632,45.0,4,5,1950,0.0,3,5,84,0,1,1,3,3,5,0,1932,1,288.0,2,1,3933,1906.0,1,1.0,0,0,0,1,1,0,1,0,1,0
11.580584113444043,67.0,4,4,1966,0.0,3,5,0,42,1,3,3,3,5,0,1966,1,384.0,3,3,3972,2112.0,2,2.0,0,0,0,1,0,1,1,0,1,0
11.682668239557325,80.0,4,5,1950,0.0,3,5,158,0,1,3,3,3,6,0,1947,1,336.0,3,3,3955,2048.0,3,1.0,0,0,0,1,0,1,1,0,1,0
11.695247021764184,50.0,4,6,1950,0.0,3,5,0,0,1,1,3,3,5,4,1929,2,208.0,3,3,3937,2020.0,2,1.0,0,0,1,1,0,0,1,0,0,0
12.468436909997664,74.0,4,8,2005,148.0,4,5,146,40,4,6,5,4,7,0,2005,2,484.0,3,3,4012,3076.0,4,3.0,0,0,0,0,1,0,1,1,0,0
11.820410164718188,72.0,3,5,1959,150.0,3,5,0,0,1,4,3,3,6,0,1959,2,308.0,3,3,3969,2286.0,3,2.0,0,0,0,0,0,1,1,1,0,0
11.719939634354557,70.0,4,4,1971,0.0,3,5,0,0,1,1,3,3,5,0,1974,1,480.0,3,3,3978,1730.0,3,1.0,0,0,0,1,0,1,1,0,1,0
11.401993904262946,60.0,3,6,1950,0.0,3,4,0,144,1,1,3,2,6,0,1920,0,0.0,0,1,3928,1725.0,1,1.0,0,0,1,1,0,1,1,0,0,0
12.203569515312056,100.0,3,6,2005,0.0,4,5,36,23,1,1,5,4,6,0,2005,3,430.0,3,3,4015,2648.0,3,2.0,0,0,0,1,1,0,1,1,0,0
11.607326140391711,70.0,3,5,1966,41.0,3,5,0,0,1,1,3,3,6,0,1966,1,408.0,3,3,3974,1780.0,2,1.0,0,0,0,0,1,0,1,1,0,0
12.36307639433984,53.0,4,7,2004,0.0,4,5,0,0,1,1,5,4,9,4,1926,1,282.0,3,3,3935,3356.0,4,1.5,0,0,0,1,0,0,1,0,1,0
11.956970055045868,37.0,4,6,2004,169.0,4,5,140,0,3,6,5,4,3,4,2004,2,420.0,3,3,4010,1696.0,4,2.0,0,0,1,0,1,0,1,1,0,0
11.992260421644849,82.5,4,4,1989,0.0,3,4,120,0,4,1,5,3,8,3,1957,1,304.0,3,3,3966,2892.0,5,2.0,0,0,0,1,0,1,1,1,0,0
11.831379196088765,79.0,3,6,1958,541.0,3,4,0,118,1,6,4,4,7,4,1958,2,525.0,3,3,3967,2163.0,4,1.5,0,0,0,0,0,1,1,0,0,0
11.245046019814628,100.0,4,5,1950,0.0,3,3,0,18,3,1,2,2,12,0,1910,0,0.0,0,1,3920,3096.0,1,2.0,0,0,1,1,0,0,0,0,0,0
12.259613412458204,97.0,3,6,1989,268.0,4,5,0,228,1,6,3,3,8,3,1988,1,521.0,3,3,3995,3211.0,5,3.0,0,1,0,0,1,0,1,1,0,0
12.106252310247962,34.0,4,6,1999,0.0,4,5,144,68,1,6,5,4,5,0,1998,3,511.0,3,3,4006,2742.0,3,3.0,0,0,0,1,1,0,1,1,0,0
12.071969661006694,82.0,4,6,1966,183.0,3,5,0,129,5,3,3,3,6,0,1966,2,490.0,4,3,3974,2292.0,3,2.5,0,0,0,0,0,1,1,1,0,0
12.010665849187564,96.0,3,5,1966,97.0,3,5,160,68,4,2,5,3,6,2,1966,2,564.0,3,3,3972,2484.0,2,2.0,0,0,0,0,0,1,1,1,0,0
12.273731294003989,70.0,3,7,2004,168.0,4,5,0,0,1,6,5,4,7,0,2004,2,532.0,3,3,4014,3052.0,5,2.0,0,0,0,0,1,0,1,1,0,0
